city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Montes Altos,2107001.0,2021-08-08,202132,9111.0,9160.0,True,False,778,8539.12853,2021-08-08,0.0129,10,461,city,MA,0,0
Brazópolis,3108909.0,2021-06-18,202124,14410.0,14459.0,True,False,778,5399.02845,2021-06-18,0.0373,29,408,city,MG,1,0
São João do Manteninha,3162575.0,2021-06-18,202124,5918.0,5859.0,True,False,778,13146.33322,2021-06-18,0.0129,10,400,city,MG,0,0
João Monlevade,3136207.0,2021-06-18,202124,80416.0,79910.0,True,False,7779,9673.44807,2021-06-18,0.0255,198,436,city,MG,28,0
Baião,1501204.0,2021-08-07,202131,48459.0,47446.0,True,False,777,1603.41732,2021-08-07,0.0463,36,466,city,PA,0,1
Londrina,4113700.0,2021-08-12,202132,575377.0,569733.0,True,False,77654,13496.194669999999,2021-08-12,0.0239,1857,514,city,PR,238,6
Bela Vista de Minas,3106002.0,2021-06-18,202124,10262.0,10255.0,True,False,776,7561.87878,2021-06-18,0.0284,22,408,city,MG,5,0
Lagarto,2803500.0,2021-08-11,202132,105221.0,104408.0,True,False,7749,7364.4994799999995,2021-08-11,0.0283,219,483,city,SE,2,0
,52.0,2021-08-12,202132,7113540.0,7018354.0,True,False,774217,10883.7091,2021-08-12,0.028,21667,519,state,GO,2803,83
Bueno Brandão,3109105.0,2021-06-18,202124,10991.0,11001.0,True,False,774,7042.1253799999995,2021-06-18,0.031,24,414,city,MG,0,0
Tunas do Paraná,4127882.0,2021-08-12,202132,9022.0,8769.0,True,False,774,8579.029040000001,2021-08-12,0.0284,22,401,city,PR,1,3
São Martinho,4319109.0,2021-08-09,202132,5380.0,5426.0,True,False,774,14386.6171,2021-08-09,0.0155,12,440,city,RS,0,0
Horizonte,2305233.0,2021-08-09,202132,68529.0,67337.0,True,False,7734,11285.73305,2021-08-09,0.0169,131,493,city,CE,10,0
Diamante,2505600.0,2021-08-08,202132,6528.0,6552.0,True,False,773,11841.29902,2021-08-08,0.0129,10,431,city,PB,2,0
Loreto,2106102.0,2021-08-08,202132,12214.0,12157.0,True,False,772,6320.61569,2021-08-08,0.0078,6,442,city,MA,0,0
Bom Jesus do Tocantins,1501576.0,2021-08-07,202131,17118.0,16981.0,True,False,772,4509.87265,2021-08-07,0.0324,25,469,city,PA,0,0
Vicência,2616308.0,2021-08-11,202132,32772.0,32643.0,True,False,772,2355.66947,2021-08-11,0.044,34,479,city,PE,-1,-1
Tomazina,4127809.0,2021-08-12,202132,7807.0,7918.0,True,False,772,9888.56155,2021-08-12,0.0298,23,443,city,PR,1,0
Colinas do Tocantins,1705508.0,2021-08-09,202132,35851.0,35424.0,True,False,7715,21519.622880000003,2021-08-09,0.0196,151,467,city,TO,16,0
Jaru,1100114.0,2021-07-24,202129,51620.0,51775.0,True,False,7710,14936.07129,2021-07-24,0.0226,174,482,city,RO,7,0
Pouso Alto,3152600.0,2021-06-18,202124,5900.0,5940.0,True,False,771,13067.79661,2021-06-18,0.0311,24,374,city,MG,0,0
Sátiro Dias,2929701.0,2021-07-29,202130,17302.0,17273.0,True,False,771,4456.13224,2021-07-29,0.013,10,462,city,BA,13,1
São Jorge do Ivaí,4125308.0,2021-08-12,202132,5543.0,5551.0,True,False,771,13909.435319999999,2021-08-12,0.0208,16,413,city,PR,1,0
João Alfredo,2608107.0,2021-08-11,202132,33328.0,33822.0,True,False,770,2310.3696600000003,2021-08-11,0.061,47,490,city,PE,0,0
Taquaritinga do Norte,2615003.0,2021-08-11,202132,29127.0,28775.0,True,False,770,2643.5952899999997,2021-08-11,0.0312,24,470,city,PE,1,0
Seritinga,3166402.0,2021-06-18,202124,1854.0,1851.0,True,False,77,4153.18231,2021-06-18,0.013,1,357,city,MG,2,0
São João do Araguaia,1507508.0,2021-08-07,202131,14051.0,13996.0,True,False,77,548.0037,2021-08-07,0.1169,9,473,city,PA,0,0
Extrema,3125101.0,2021-06-18,202124,36951.0,36225.0,True,False,7694,20822.1699,2021-06-18,0.0152,117,447,city,MG,0,0
Brejo dos Santos,2502904.0,2021-08-08,202132,6464.0,6449.0,True,False,769,11896.65842,2021-08-08,0.0104,8,430,city,PB,2,0
Valença,2932903.0,2021-07-29,202130,97233.0,96562.0,True,False,7682,7900.60988,2021-07-29,0.0182,140,469,city,BA,46,2
Medianeira,4115804.0,2021-08-12,202132,46574.0,46198.0,True,False,7677,16483.4457,2021-08-12,0.0173,133,502,city,PR,12,0
Jaçanã,2405009.0,2021-08-09,202132,9238.0,9133.0,True,False,767,8302.66291,2021-08-09,0.0052,4,480,city,RN,0,0
São Bento do Sapucaí,3548609.0,2021-08-11,202132,10893.0,10878.0,True,False,767,7041.2191299999995,2021-08-11,0.0156,12,454,city,SP,7,0
Umburanas,2932457.0,2021-07-29,202130,19402.0,19222.0,True,False,766,3948.04659,2021-07-29,0.0131,10,447,city,BA,2,0
Calumbi,2603405.0,2021-08-11,202132,5747.0,5750.0,True,False,766,13328.693229999999,2021-08-11,0.0065,5,437,city,PE,0,0
Campo Novo do Parecis,5102637.0,2021-08-11,202132,36143.0,35360.0,True,False,7650,21165.92425,2021-08-11,0.0118,90,495,city,MT,20,0
Luiziana,4113734.0,2021-08-12,202132,7240.0,7262.0,True,False,765,10566.298340000001,2021-08-12,0.0183,14,450,city,PR,1,0
Arraial do Cabo,3300258.0,2021-08-11,202132,30593.0,30349.0,True,False,765,2500.5720300000003,2021-08-11,0.0536,41,498,city,RJ,1,0
Três Corações,3169307.0,2021-06-18,202124,80032.0,79482.0,True,False,7630,9533.686529999999,2021-06-18,0.0275,210,417,city,MG,30,3
Boa Ventura,2502102.0,2021-08-08,202132,5307.0,5366.0,True,False,763,14377.23761,2021-08-08,0.0157,12,439,city,PB,8,0
Morrinhos,5213806.0,2021-08-08,202132,46548.0,46136.0,True,False,7627,16385.23674,2021-08-08,0.0176,134,482,city,GO,0,0
Itamaraju,2915601.0,2021-07-29,202130,64455.0,64486.0,True,False,7625,11829.95889,2021-07-29,0.0194,148,488,city,BA,-1,1
Nova Itarana,2922805.0,2021-07-29,202130,8279.0,8226.0,True,False,762,9204.01015,2021-07-29,0.0092,7,417,city,BA,0,0
Itaperuna,3302205.0,2021-08-11,202132,103800.0,103224.0,True,False,7619,7340.07707,2021-08-11,0.0298,227,494,city,RJ,26,1
Tucuruí,1508100.0,2021-08-07,202131,115144.0,113659.0,True,False,7617,6615.19489,2021-08-07,0.0328,250,495,city,PA,2,0
Prados,3152709.0,2021-06-18,202124,9080.0,9031.0,True,False,761,8381.057270000001,2021-06-18,0.021,16,366,city,MG,1,0
Barbosa,3505104.0,2021-08-11,202132,7468.0,7402.0,True,False,761,10190.144620000001,2021-08-11,0.0263,20,459,city,SP,0,0
Cosmópolis,3512803.0,2021-08-11,202132,73474.0,72252.0,True,False,7609,10356.04431,2021-08-11,0.0221,168,471,city,SP,16,0
Barbacena,3105608.0,2021-06-18,202124,138204.0,137313.0,True,False,7607,5504.182220000001,2021-06-18,0.033,251,443,city,MG,0,0
Jandira,3525003.0,2021-08-11,202132,126356.0,124937.0,True,False,7600,6014.75197,2021-08-11,0.0397,302,500,city,SP,6,0
Sapopema,4126207.0,2021-08-12,202132,6722.0,6736.0,True,False,760,11306.158879999999,2021-08-12,0.0237,18,449,city,PR,0,0
Campo Belo do Sul,4203402.0,2021-08-10,202132,6952.0,7016.0,True,False,760,10932.10587,2021-08-10,0.0303,23,398,city,SC,0,0
Cajazeiras do Piauí,2202075.0,2021-08-11,202132,3573.0,3559.0,True,False,76,2127.06409,2021-08-11,0.0132,1,446,city,PI,1,0
Estância,2802106.0,2021-08-11,202132,69556.0,69184.0,True,False,7595,10919.2593,2021-08-11,0.0225,171,480,city,SE,2,0
Ouvidor,5215504.0,2021-08-08,202132,6782.0,6667.0,True,False,759,11191.38897,2021-08-08,0.0369,28,416,city,GO,0,0
Gado Bravo,2506251.0,2021-08-08,202132,8303.0,8316.0,True,False,759,9141.27424,2021-08-08,0.0119,9,456,city,PB,0,0
Rondinha,4316204.0,2021-08-09,202132,5080.0,5130.0,True,False,759,14940.944880000001,2021-08-09,0.0158,12,434,city,RS,0,0
Alto Rio Novo,3200359.0,2021-08-11,202132,7874.0,7836.0,True,False,758,9626.61925,2021-08-11,0.029,22,499,city,ES,0,0
Pirambu,2805307.0,2021-08-11,202132,9359.0,9280.0,True,False,758,8099.155890000001,2021-08-11,0.0383,29,450,city,SE,1,1
Dores do Rio Preto,3202009.0,2021-08-11,202132,6771.0,6749.0,True,False,757,11180.032490000001,2021-08-11,0.0172,13,471,city,ES,1,0
Canudos,2906824.0,2021-07-29,202130,16753.0,16668.0,True,False,757,4518.59368,2021-07-29,0.0185,14,427,city,BA,4,0
Lagoa Dourada,3137403.0,2021-06-18,202124,13063.0,13009.0,True,False,757,5794.99349,2021-06-18,0.0172,13,423,city,MG,0,0
Parobé,4314050.0,2021-08-09,202132,58858.0,58272.0,True,False,7562,12847.87115,2021-08-09,0.0291,220,446,city,RS,0,0
Gongogi,2911501.0,2021-07-29,202130,6985.0,7128.0,True,False,756,10823.19256,2021-07-29,0.0238,18,478,city,BA,-1,0
Campo Redondo,2402105.0,2021-08-09,202132,11291.0,11217.0,True,False,755,6686.74165,2021-08-09,0.0172,13,475,city,RN,-1,0
São Pedro de Alcântara,4217253.0,2021-08-10,202132,5935.0,5823.0,True,False,755,12721.14575,2021-08-10,0.0146,11,504,city,SC,0,0
Pardinho,3536109.0,2021-08-11,202132,6508.0,6435.0,True,False,755,11601.10633,2021-08-11,0.0199,15,449,city,SP,0,0
Taciba,3552908.0,2021-08-11,202132,6329.0,6285.0,True,False,755,11929.21473,2021-08-11,0.0318,24,418,city,SP,0,0
Marau,4311809.0,2021-08-09,202132,44858.0,44161.0,True,False,7541,16810.825269999998,2021-08-09,0.0142,107,502,city,RS,5,0
Guiricema,3129004.0,2021-06-18,202124,8343.0,8392.0,True,False,754,9037.51648,2021-06-18,0.0398,30,377,city,MG,1,0
Tupandi,4322251.0,2021-08-09,202132,4939.0,4855.0,True,False,754,15266.248230000001,2021-08-09,0.0146,11,490,city,RS,0,0
Cosmorama,3512902.0,2021-08-11,202132,7298.0,7307.0,True,False,754,10331.5977,2021-08-11,0.0491,37,471,city,SP,8,0
Mirassolândia,3530409.0,2021-08-11,202132,4919.0,4871.0,True,False,754,15328.31876,2021-08-11,0.0212,16,431,city,SP,1,0
Senador Amaral,3165578.0,2021-06-18,202124,5361.0,5356.0,True,False,753,14045.88696,2021-06-18,0.0106,8,439,city,MG,0,0
São João do Oriente,3162609.0,2021-06-18,202124,7444.0,7498.0,True,False,753,10115.52929,2021-06-18,0.0266,20,386,city,MG,0,0
Maracanã,1504307.0,2021-08-07,202131,29516.0,29473.0,True,False,753,2551.1586899999998,2021-08-07,0.0611,46,466,city,PA,0,0
Moreilândia,2614303.0,2021-08-11,202132,11270.0,11270.0,True,False,753,6681.45519,2021-08-11,0.012,9,446,city,PE,4,1
Ribeirão Preto,3543402.0,2021-08-11,202132,711825.0,703293.0,True,False,75285,10576.33548,2021-08-11,0.0366,2757,504,city,SP,159,3
Teixeiras,3168507.0,2021-06-18,202124,11670.0,11661.0,True,False,751,6435.3042,2021-06-18,0.0226,17,387,city,MG,5,0
Itiquira,5104609.0,2021-08-11,202132,13552.0,13345.0,True,False,751,5541.61747,2021-08-11,0.0213,16,434,city,MT,4,0
Jauru,5105002.0,2021-08-11,202132,8582.0,8793.0,True,False,751,8750.87392,2021-08-11,0.0439,33,450,city,MT,1,0
Carlópolis,4104709.0,2021-08-12,202132,14356.0,14320.0,True,False,751,5231.2621899999995,2021-08-12,0.0373,28,471,city,PR,2,0
Mallet,4113908.0,2021-08-12,202132,13663.0,13630.0,True,False,751,5496.59665,2021-08-12,0.0186,14,463,city,PR,1,0
Cacimbinhas,2701209.0,2021-07-02,202126,10889.0,10858.0,True,False,751,6896.8684,2021-07-02,0.0133,10,420,city,AL,2,0
Aparecida de Goiânia,5201405.0,2021-08-08,202132,590146.0,578179.0,True,False,75055,12718.03926,2021-08-08,0.021,1579,509,city,GO,0,0
Rolândia,4122404.0,2021-08-12,202132,67383.0,66580.0,True,False,7503,11134.85597,2021-08-12,0.0289,217,496,city,PR,35,0
Santana do Manhuaçu,3158904.0,2021-06-18,202124,8667.0,8674.0,True,False,750,8653.51333,2021-06-18,0.012,9,364,city,MG,0,0
Ipeúna,3521101.0,2021-08-11,202132,7687.0,7546.0,True,False,750,9756.73215,2021-08-11,0.02,15,450,city,SP,4,0
Jaupaci,5212006.0,2021-08-08,202132,2860.0,2879.0,True,False,75,2622.3776199999998,2021-08-08,0.04,3,419,city,GO,0,0
São João da Ponta,1507466.0,2021-08-07,202131,6217.0,6139.0,True,False,75,1206.3696300000001,2021-08-07,0.12,9,468,city,PA,0,0
Serra do Mel,2413359.0,2021-08-09,202132,12083.0,11938.0,True,False,749,6198.79169,2021-08-09,0.0227,17,469,city,RN,0,0
Santana do Mundaú,2708105.0,2021-07-02,202126,10687.0,10740.0,True,False,748,6999.157859999999,2021-07-02,0.0227,17,407,city,AL,0,0
Piritiba,2924801.0,2021-07-29,202130,24964.0,24755.0,True,False,748,2996.3146899999997,2021-07-29,0.0201,15,438,city,BA,3,0
Pau D'Arco,1505551.0,2021-08-07,202131,5410.0,5483.0,True,False,748,13826.24769,2021-08-07,0.016,12,461,city,PA,0,0
Tibau,2411056.0,2021-08-09,202132,4140.0,4106.0,True,False,748,18067.63285,2021-08-09,0.016,12,500,city,RN,0,0
São Martinho,4217105.0,2021-08-10,202132,3171.0,3180.0,True,False,748,23588.773259999998,2021-08-10,0.0201,15,469,city,SC,0,0
Goiana,2606200.0,2021-08-11,202132,80055.0,79758.0,True,False,7473,9334.8323,2021-08-11,0.0199,149,503,city,PE,7,0
Itanhomi,3133204.0,2021-06-18,202124,12244.0,12228.0,True,False,747,6100.9474,2021-06-18,0.0268,20,373,city,MG,1,0
Itambacuri,3132701.0,2021-06-18,202124,23209.0,23211.0,True,False,746,3214.2703300000003,2021-06-18,0.0322,24,406,city,MG,0,0
Portalegre,2410207.0,2021-08-09,202132,7906.0,7867.0,True,False,746,9435.871490000001,2021-08-09,0.0214,16,467,city,RN,0,0
Echaporã,3514700.0,2021-08-11,202132,6064.0,6102.0,True,False,746,12302.11082,2021-08-11,0.0335,25,435,city,SP,0,0
Serrinha,2930501.0,2021-07-29,202130,81286.0,80861.0,True,False,7443,9156.55832,2021-07-29,0.0132,98,478,city,BA,7,0
Açucena,3100500.0,2021-06-18,202124,9368.0,9470.0,True,False,744,7941.92997,2021-06-18,0.039,29,396,city,MG,1,1
Itambé,4111100.0,2021-08-12,202132,6109.0,6108.0,True,False,744,12178.75266,2021-08-12,0.0444,33,409,city,PR,3,0
Taipu,2413904.0,2021-08-09,202132,12297.0,12279.0,True,False,744,6050.25616,2021-08-09,0.0215,16,492,city,RN,0,0
Selbach,4320305.0,2021-08-09,202132,5107.0,5100.0,True,False,744,14568.239669999999,2021-08-09,0.0323,24,439,city,RS,3,0
Içara,4207007.0,2021-08-10,202132,57247.0,56421.0,True,False,7437,12991.07377,2021-08-10,0.0177,132,506,city,SC,3,1
Apuarema,2901957.0,2021-07-29,202130,7302.0,7330.0,True,False,743,10175.294440000001,2021-07-29,0.0121,9,435,city,BA,8,0
Miradouro,3142106.0,2021-06-18,202124,10787.0,10754.0,True,False,743,6887.92065,2021-06-18,0.0135,10,401,city,MG,0,1
Isaías Coelho,2204907.0,2021-08-11,202132,8566.0,8549.0,True,False,743,8673.82676,2021-08-11,0.0094,7,441,city,PI,0,0
Corumbá de Goiás,5205802.0,2021-08-08,202132,11169.0,11110.0,True,False,742,6643.38795,2021-08-08,0.0431,32,459,city,GO,3,0
Santa Rita de Minas,3159357.0,2021-06-18,202124,7268.0,7212.0,True,False,742,10209.13594,2021-06-18,0.0189,14,357,city,MG,2,0
Fagundes,2506103.0,2021-08-08,202132,11215.0,11253.0,True,False,742,6616.1391,2021-08-08,0.0243,18,446,city,PB,2,0
São Jerônimo da Serra,4124707.0,2021-08-12,202132,11128.0,11170.0,True,False,742,6667.86485,2021-08-12,0.0391,29,409,city,PR,3,0
Porto Ferreira,3540705.0,2021-08-11,202132,56504.0,56150.0,True,False,7418,13128.2741,2021-08-11,0.0217,161,489,city,SP,13,1
Viçosa,3171303.0,2021-06-18,202124,79388.0,78846.0,True,False,7410,9333.90437,2021-06-18,0.0103,76,426,city,MG,77,0
Santo Antônio do Jacinto,3160306.0,2021-06-18,202124,11604.0,11640.0,True,False,741,6385.729060000001,2021-06-18,0.0202,15,385,city,MG,0,0
Tamandaré,2614857.0,2021-08-11,202132,23623.0,23388.0,True,False,741,3136.7734800000003,2021-08-11,0.0459,34,476,city,PE,0,0
José Gonçalves de Minas,3136520.0,2021-06-18,202124,4487.0,4501.0,True,False,74,1649.20883,2021-06-18,0.0,0,366,city,MG,0,0
Limoeiro do Norte,2307601.0,2021-08-09,202132,59890.0,59540.0,True,False,7395,12347.637340000001,2021-08-09,0.0195,144,492,city,CE,59,0
Sete Quedas,5007703.0,2021-08-08,202132,10771.0,10791.0,True,False,738,6851.7315,2021-08-08,0.0285,21,400,city,MS,0,0
Tracuateua,1508035.0,2021-08-07,202131,31257.0,30959.0,True,False,738,2361.07112,2021-08-07,0.0271,20,474,city,PA,0,0
Agudos do Sul,4100301.0,2021-08-12,202132,9470.0,9371.0,True,False,738,7793.03062,2021-08-12,0.0379,28,461,city,PR,1,1
Guaraqueçaba,4109500.0,2021-08-12,202132,7594.0,7636.0,True,False,738,9718.19858,2021-08-12,0.0257,19,462,city,PR,1,0
Cotiporã,4305959.0,2021-08-09,202132,3838.0,3853.0,True,False,738,19228.76498,2021-08-09,0.0054,4,420,city,RS,2,0
Araguacema,1701903.0,2021-08-09,202132,7155.0,7086.0,True,False,738,10314.465409999999,2021-08-09,0.019,14,444,city,TO,0,0
Nova Cantu,4116802.0,2021-08-12,202132,5061.0,5302.0,True,False,737,14562.33946,2021-08-12,0.0271,20,405,city,PR,0,0
Governador Edison Lobão,2104552.0,2021-08-08,202132,18520.0,18296.0,True,False,736,3974.0820700000004,2021-08-08,0.0448,33,471,city,MA,0,0
Queimada Nova,2208650.0,2021-08-11,202132,9017.0,8992.0,True,False,736,8162.359990000001,2021-08-11,0.0082,6,471,city,PI,0,0
Araripina,2601102.0,2021-08-11,202132,84864.0,84418.0,True,False,7353,8664.45136,2021-08-11,0.0214,157,466,city,PE,11,1
Trajano de Moraes,3305901.0,2021-08-11,202132,10640.0,10626.0,True,False,735,6907.894740000001,2021-08-11,0.0068,5,494,city,RJ,1,0
São José do Cerrito,4216800.0,2021-08-10,202132,8173.0,8295.0,True,False,735,8993.02582,2021-08-10,0.0163,12,417,city,SC,1,0
Sorocaba,3552205.0,2021-08-11,202132,687357.0,679378.0,True,False,73447,10685.42257,2021-08-11,0.0369,2709,503,city,SP,150,5
Ibiara,2506608.0,2021-08-08,202132,5903.0,5929.0,True,False,734,12434.35541,2021-08-08,0.0068,5,447,city,PB,1,0
Cabaceiras do Paraguaçu,2904852.0,2021-07-29,202130,18911.0,18807.0,True,False,734,3881.3389,2021-07-29,0.0068,5,441,city,BA,19,0
Timbó,4218202.0,2021-08-10,202132,44977.0,44238.0,True,False,7331,16299.44194,2021-08-10,0.0119,87,492,city,SC,7,0
Tacuru,5007950.0,2021-08-08,202132,11674.0,11552.0,True,False,733,6278.9104,2021-08-08,0.0218,16,453,city,MS,-1,0
Castanheira,5102850.0,2021-08-11,202132,8749.0,8729.0,True,False,733,8378.10035,2021-08-11,0.0368,27,419,city,MT,6,0
Lagoa dos Gatos,2608701.0,2021-08-11,202132,16318.0,16290.0,True,False,733,4491.97206,2021-08-11,0.015,11,486,city,PE,8,0
Enéas Marques,4107405.0,2021-08-12,202132,5933.0,5961.0,True,False,733,12354.62666,2021-08-12,0.0232,17,434,city,PR,1,0
Santa Luzia do Itanhy,2806305.0,2021-08-11,202132,14121.0,14035.0,True,False,733,5190.85051,2021-08-11,0.0177,13,467,city,SE,0,0
Coroados,3512506.0,2021-08-11,202132,6129.0,6058.0,True,False,733,11959.53663,2021-08-11,0.0246,18,468,city,SP,0,0
Congonhas,3118007.0,2021-06-18,202124,55309.0,54762.0,True,False,7320,13234.73576,2021-06-18,0.0122,89,403,city,MG,0,0
Capetinga,3112406.0,2021-06-18,202124,6890.0,6920.0,True,False,732,10624.09289,2021-06-18,0.026,19,387,city,MG,6,0
Minas Novas,3141801.0,2021-06-18,202124,31497.0,31484.0,True,False,732,2324.0308600000003,2021-06-18,0.0314,23,418,city,MG,2,0
Carmo do Rio Verde,5205000.0,2021-08-08,202132,10186.0,10082.0,True,False,731,7176.516790000001,2021-08-08,0.0328,24,479,city,GO,0,0
Quipapá,2611507.0,2021-08-11,202132,26175.0,26037.0,True,False,731,2792.74117,2021-08-11,0.0205,15,488,city,PE,0,0
São Vicente,2413003.0,2021-08-09,202132,6450.0,6424.0,True,False,731,11333.33333,2021-08-09,0.0041,3,459,city,RN,0,0
Casa Grande,3114907.0,2021-06-18,202124,2254.0,2257.0,True,False,73,3238.68678,2021-06-18,0.0548,4,357,city,MG,0,0
Francinópolis,2204006.0,2021-08-11,202132,5347.0,5348.0,True,False,73,1365.25154,2021-08-11,0.0411,3,482,city,PI,0,0
Icó,2305407.0,2021-08-09,202132,68162.0,68018.0,True,False,7292,10698.0429,2021-08-09,0.0169,123,495,city,CE,62,0
Palestina do Pará,1505494.0,2021-08-07,202131,7582.0,7589.0,True,False,729,9614.877340000001,2021-08-07,0.0123,9,450,city,PA,0,0
Urubici,4218905.0,2021-08-10,202132,11273.0,11235.0,True,False,729,6466.77903,2021-08-10,0.0343,25,441,city,SC,1,0
Camaquã,4303509.0,2021-08-09,202132,66478.0,66261.0,True,False,7280,10950.99131,2021-08-09,0.0203,148,504,city,RS,1,0
Rianápolis,5218706.0,2021-08-08,202132,4817.0,4801.0,True,False,728,15113.140959999999,2021-08-08,0.011,8,446,city,GO,0,0
Riachuelo,2805901.0,2021-08-11,202132,10284.0,10213.0,True,False,728,7078.9576,2021-08-11,0.0261,19,462,city,SE,0,0
Camaragibe,2603454.0,2021-08-11,202132,158899.0,157828.0,True,False,7271,4575.86265,2021-08-11,0.0587,427,503,city,PE,15,0
São José da Vitória,2929354.0,2021-07-29,202130,5608.0,5657.0,True,False,727,12963.6234,2021-07-29,0.011,8,463,city,BA,4,0
Esperantina,1707405.0,2021-08-09,202132,11139.0,10996.0,True,False,727,6526.61819,2021-08-09,0.0261,19,453,city,TO,0,0
Orocó,2609808.0,2021-08-11,202132,15152.0,14991.0,True,False,726,4791.44667,2021-08-11,0.0207,15,477,city,PE,0,0
São Bernardo do Campo,3548708.0,2021-08-11,202132,844483.0,838936.0,True,False,72524,8587.97631,2021-08-11,0.0433,3139,514,city,SP,169,6
Maranhãozinho,2106375.0,2021-08-08,202132,16511.0,16265.0,True,False,725,4391.01205,2021-08-08,0.0124,9,458,city,MA,0,0
São Miguel do Gostoso,2412559.0,2021-08-09,202132,10362.0,10282.0,True,False,725,6996.71878,2021-08-09,0.0234,17,483,city,RN,0,0
Águas Mornas,4200606.0,2021-08-10,202132,6559.0,6469.0,True,False,725,11053.51426,2021-08-10,0.0124,9,492,city,SC,0,0
Jaboticabal,3524303.0,2021-08-11,202132,77652.0,77263.0,True,False,7244,9328.800290000001,2021-08-11,0.0162,117,496,city,SP,5,0
São Francisco do Sul,4216206.0,2021-08-10,202132,53746.0,52721.0,True,False,7240,13470.769919999999,2021-08-10,0.0207,150,501,city,SC,6,2
Candiba,2906600.0,2021-07-29,202130,14368.0,14319.0,True,False,724,5038.9755,2021-07-29,0.0221,16,426,city,BA,4,0
Sanclerlândia,5219001.0,2021-08-08,202132,7632.0,7637.0,True,False,724,9486.37317,2021-08-08,0.0387,28,413,city,GO,0,0
Nossa Senhora dos Remédios,2206803.0,2021-08-11,202132,8723.0,8692.0,True,False,724,8299.89682,2021-08-11,0.0152,11,450,city,PI,1,0
Vila Maria,4323408.0,2021-08-09,202132,4363.0,4358.0,True,False,724,16594.08664,2021-08-09,0.0124,9,495,city,RS,0,0
Combinado,1705557.0,2021-08-09,202132,4861.0,4852.0,True,False,724,14894.054719999998,2021-08-09,0.0152,11,444,city,TO,-2,0
Peçanha,3148608.0,2021-06-18,202124,17537.0,17541.0,True,False,723,4122.71198,2021-06-18,0.0111,8,357,city,MG,3,0
Lambari D'Oeste,5105234.0,2021-08-11,202132,6186.0,6121.0,True,False,723,11687.681859999999,2021-08-11,0.0207,15,491,city,MT,0,0
Amparo,3501905.0,2021-08-11,202132,72677.0,72195.0,True,False,7220,9934.36713,2021-08-11,0.019,137,488,city,SP,7,0
Iraí de Minas,3131604.0,2021-06-18,202124,7027.0,6987.0,True,False,722,10274.6549,2021-06-18,0.018,13,378,city,MG,25,0
Aruanã,5202502.0,2021-08-08,202132,10110.0,9875.0,True,False,721,7131.55292,2021-08-08,0.0236,17,413,city,GO,0,0
Vale Real,4322541.0,2021-08-09,202132,5981.0,5913.0,True,False,721,12054.840329999999,2021-08-09,0.0166,12,439,city,RS,0,0
