free_memory_MB,allocated_memory_MB,max_memory_MB,total_memory_MB,milliseconds
78.0,155.0,2048.0,1971.0,1629409360141
78.0,155.0,2048.0,1971.0,1629409360141
78.0,155.0,2048.0,1971.0,1629409360142
78.0,155.0,2048.0,1971.0,1629409360142
78.0,155.0,2048.0,1971.0,1629409360142
78.0,155.0,2048.0,1971.0,1629409360142
78.0,155.0,2048.0,1971.0,1629409360143
78.0,155.0,2048.0,1971.0,1629409360143
78.0,155.0,2048.0,1971.0,1629409360143
78.0,155.0,2048.0,1971.0,1629409360143
78.0,155.0,2048.0,1971.0,1629409360144
78.0,155.0,2048.0,1971.0,1629409360144
78.0,155.0,2048.0,1971.0,1629409360144
78.0,155.0,2048.0,1971.0,1629409360144
78.0,155.0,2048.0,1971.0,1629409360144
78.0,155.0,2048.0,1971.0,1629409360144
78.0,155.0,2048.0,1971.0,1629409360145
78.0,155.0,2048.0,1971.0,1629409360145
78.0,155.0,2048.0,1971.0,1629409360145
78.0,155.0,2048.0,1971.0,1629409360151
78.0,155.0,2048.0,1971.0,1629409360152
78.0,155.0,2048.0,1971.0,1629409360152
78.0,155.0,2048.0,1971.0,1629409360153
78.0,155.0,2048.0,1971.0,1629409360153
78.0,155.0,2048.0,1971.0,1629409360154
78.0,155.0,2048.0,1971.0,1629409360154
78.0,155.0,2048.0,1971.0,1629409360154
78.0,155.0,2048.0,1971.0,1629409360154
77.0,155.0,2048.0,1970.0,1629409360154
77.0,155.0,2048.0,1970.0,1629409360155
77.0,155.0,2048.0,1970.0,1629409360155
77.0,155.0,2048.0,1970.0,1629409360155
77.0,155.0,2048.0,1970.0,1629409360155
77.0,155.0,2048.0,1970.0,1629409360155
77.0,155.0,2048.0,1970.0,1629409360156
77.0,155.0,2048.0,1970.0,1629409360156
77.0,155.0,2048.0,1970.0,1629409360156
77.0,155.0,2048.0,1970.0,1629409360156
77.0,155.0,2048.0,1970.0,1629409360157
77.0,155.0,2048.0,1970.0,1629409360157
77.0,155.0,2048.0,1970.0,1629409360157
77.0,155.0,2048.0,1970.0,1629409360157
77.0,155.0,2048.0,1970.0,1629409360157
77.0,155.0,2048.0,1970.0,1629409360158
77.0,155.0,2048.0,1970.0,1629409360158
77.0,155.0,2048.0,1970.0,1629409360159
77.0,155.0,2048.0,1970.0,1629409360159
77.0,155.0,2048.0,1970.0,1629409360159
77.0,155.0,2048.0,1970.0,1629409360160
77.0,155.0,2048.0,1970.0,1629409360160
77.0,155.0,2048.0,1970.0,1629409360161
77.0,155.0,2048.0,1970.0,1629409360161
77.0,155.0,2048.0,1970.0,1629409360161
77.0,155.0,2048.0,1970.0,1629409360161
77.0,155.0,2048.0,1970.0,1629409360161
77.0,155.0,2048.0,1970.0,1629409360162
77.0,155.0,2048.0,1970.0,1629409360162
77.0,155.0,2048.0,1970.0,1629409360163
77.0,155.0,2048.0,1970.0,1629409360163
77.0,155.0,2048.0,1970.0,1629409360163
77.0,155.0,2048.0,1970.0,1629409360164
77.0,155.0,2048.0,1970.0,1629409360164
77.0,155.0,2048.0,1970.0,1629409360164
77.0,155.0,2048.0,1970.0,1629409360164
77.0,155.0,2048.0,1970.0,1629409360165
77.0,155.0,2048.0,1970.0,1629409360165
77.0,155.0,2048.0,1970.0,1629409360165
76.0,155.0,2048.0,1969.0,1629409360165
76.0,155.0,2048.0,1969.0,1629409360165
76.0,155.0,2048.0,1969.0,1629409360166
76.0,155.0,2048.0,1969.0,1629409360166
76.0,155.0,2048.0,1969.0,1629409360166
76.0,155.0,2048.0,1969.0,1629409360166
76.0,155.0,2048.0,1969.0,1629409360166
76.0,155.0,2048.0,1969.0,1629409360166
76.0,155.0,2048.0,1969.0,1629409360167
76.0,155.0,2048.0,1969.0,1629409360167
76.0,155.0,2048.0,1969.0,1629409360167
76.0,155.0,2048.0,1969.0,1629409360167
76.0,155.0,2048.0,1969.0,1629409360168
76.0,155.0,2048.0,1969.0,1629409360168
76.0,155.0,2048.0,1969.0,1629409360168
76.0,155.0,2048.0,1969.0,1629409360168
76.0,155.0,2048.0,1969.0,1629409360169
76.0,155.0,2048.0,1969.0,1629409360169
76.0,155.0,2048.0,1969.0,1629409360169
76.0,155.0,2048.0,1969.0,1629409360169
76.0,155.0,2048.0,1969.0,1629409360170
76.0,155.0,2048.0,1969.0,1629409360170
76.0,155.0,2048.0,1969.0,1629409360170
76.0,155.0,2048.0,1969.0,1629409360170
76.0,155.0,2048.0,1969.0,1629409360170
76.0,155.0,2048.0,1969.0,1629409360172
76.0,155.0,2048.0,1969.0,1629409360172
76.0,155.0,2048.0,1969.0,1629409360173
76.0,155.0,2048.0,1969.0,1629409360173
76.0,155.0,2048.0,1969.0,1629409360173
76.0,155.0,2048.0,1969.0,1629409360173
76.0,155.0,2048.0,1969.0,1629409360173
76.0,155.0,2048.0,1969.0,1629409360173
76.0,155.0,2048.0,1969.0,1629409360174
76.0,155.0,2048.0,1969.0,1629409360174
76.0,155.0,2048.0,1969.0,1629409360174
76.0,155.0,2048.0,1969.0,1629409360174
76.0,155.0,2048.0,1969.0,1629409360175
76.0,155.0,2048.0,1969.0,1629409360175
75.0,155.0,2048.0,1968.0,1629409360175
75.0,155.0,2048.0,1968.0,1629409360175
75.0,155.0,2048.0,1968.0,1629409360175
75.0,155.0,2048.0,1968.0,1629409360176
75.0,155.0,2048.0,1968.0,1629409360176
75.0,155.0,2048.0,1968.0,1629409360176
75.0,155.0,2048.0,1968.0,1629409360177
75.0,155.0,2048.0,1968.0,1629409360177
75.0,155.0,2048.0,1968.0,1629409360178
75.0,155.0,2048.0,1968.0,1629409360178
75.0,155.0,2048.0,1968.0,1629409360178
75.0,155.0,2048.0,1968.0,1629409360178
75.0,155.0,2048.0,1968.0,1629409360179
75.0,155.0,2048.0,1968.0,1629409360179
75.0,155.0,2048.0,1968.0,1629409360180
75.0,155.0,2048.0,1968.0,1629409360180
75.0,155.0,2048.0,1968.0,1629409360180
75.0,155.0,2048.0,1968.0,1629409360180
75.0,155.0,2048.0,1968.0,1629409360180
75.0,155.0,2048.0,1968.0,1629409360181
75.0,155.0,2048.0,1968.0,1629409360181
75.0,155.0,2048.0,1968.0,1629409360181
75.0,155.0,2048.0,1968.0,1629409360181
75.0,155.0,2048.0,1968.0,1629409360182
75.0,155.0,2048.0,1968.0,1629409360182
75.0,155.0,2048.0,1968.0,1629409360182
75.0,155.0,2048.0,1968.0,1629409360183
75.0,155.0,2048.0,1968.0,1629409360183
75.0,155.0,2048.0,1968.0,1629409360184
75.0,155.0,2048.0,1968.0,1629409360184
75.0,155.0,2048.0,1968.0,1629409360184
75.0,155.0,2048.0,1968.0,1629409360185
75.0,155.0,2048.0,1968.0,1629409360185
75.0,155.0,2048.0,1968.0,1629409360186
75.0,155.0,2048.0,1968.0,1629409360186
75.0,155.0,2048.0,1968.0,1629409360186
75.0,155.0,2048.0,1968.0,1629409360186
75.0,155.0,2048.0,1968.0,1629409360187
75.0,155.0,2048.0,1968.0,1629409360188
74.0,155.0,2048.0,1967.0,1629409360188
74.0,155.0,2048.0,1967.0,1629409360188
74.0,155.0,2048.0,1967.0,1629409360188
74.0,155.0,2048.0,1967.0,1629409360188
74.0,155.0,2048.0,1967.0,1629409360189
74.0,155.0,2048.0,1967.0,1629409360189
74.0,155.0,2048.0,1967.0,1629409360190
74.0,155.0,2048.0,1967.0,1629409360190
74.0,155.0,2048.0,1967.0,1629409360191
74.0,155.0,2048.0,1967.0,1629409360268
74.0,155.0,2048.0,1967.0,1629409360278
74.0,155.0,2048.0,1967.0,1629409360287
74.0,155.0,2048.0,1967.0,1629409360287
74.0,155.0,2048.0,1967.0,1629409360300
74.0,155.0,2048.0,1967.0,1629409360301
74.0,155.0,2048.0,1967.0,1629409360303
74.0,155.0,2048.0,1967.0,1629409360303
74.0,155.0,2048.0,1967.0,1629409360303
74.0,155.0,2048.0,1967.0,1629409360304
74.0,155.0,2048.0,1967.0,1629409360305
74.0,155.0,2048.0,1967.0,1629409360305
74.0,155.0,2048.0,1967.0,1629409360305
74.0,155.0,2048.0,1967.0,1629409360305
74.0,155.0,2048.0,1967.0,1629409360306
74.0,155.0,2048.0,1967.0,1629409360306
74.0,155.0,2048.0,1967.0,1629409360306
74.0,155.0,2048.0,1967.0,1629409360306
74.0,155.0,2048.0,1967.0,1629409360306
74.0,155.0,2048.0,1967.0,1629409360307
74.0,155.0,2048.0,1967.0,1629409360307
74.0,155.0,2048.0,1967.0,1629409360307
74.0,155.0,2048.0,1967.0,1629409360308
74.0,155.0,2048.0,1967.0,1629409360308
74.0,155.0,2048.0,1967.0,1629409360308
74.0,155.0,2048.0,1967.0,1629409360308
74.0,155.0,2048.0,1967.0,1629409360308
74.0,155.0,2048.0,1967.0,1629409360309
74.0,155.0,2048.0,1967.0,1629409360309
73.0,155.0,2048.0,1966.0,1629409360309
73.0,155.0,2048.0,1966.0,1629409360310
73.0,155.0,2048.0,1966.0,1629409360333
73.0,155.0,2048.0,1966.0,1629409360334
73.0,155.0,2048.0,1966.0,1629409360334
73.0,155.0,2048.0,1966.0,1629409360336
73.0,155.0,2048.0,1966.0,1629409360336
73.0,155.0,2048.0,1966.0,1629409360336
73.0,155.0,2048.0,1966.0,1629409360336
73.0,155.0,2048.0,1966.0,1629409360337
73.0,155.0,2048.0,1966.0,1629409360338
73.0,155.0,2048.0,1966.0,1629409360341
73.0,155.0,2048.0,1966.0,1629409360439
73.0,155.0,2048.0,1966.0,1629409360484
73.0,155.0,2048.0,1966.0,1629409360484
73.0,155.0,2048.0,1966.0,1629409360485
73.0,155.0,2048.0,1966.0,1629409360485
73.0,155.0,2048.0,1966.0,1629409360485
73.0,155.0,2048.0,1966.0,1629409360494
73.0,155.0,2048.0,1966.0,1629409360496
73.0,155.0,2048.0,1966.0,1629409360583
73.0,155.0,2048.0,1966.0,1629409360633
73.0,155.0,2048.0,1966.0,1629409360634
73.0,155.0,2048.0,1966.0,1629409360634
73.0,155.0,2048.0,1966.0,1629409360634
73.0,155.0,2048.0,1966.0,1629409360634
73.0,155.0,2048.0,1966.0,1629409360635
73.0,155.0,2048.0,1966.0,1629409360635
73.0,155.0,2048.0,1966.0,1629409360635
73.0,155.0,2048.0,1966.0,1629409360635
73.0,155.0,2048.0,1966.0,1629409360635
73.0,155.0,2048.0,1966.0,1629409360636
73.0,155.0,2048.0,1966.0,1629409360636
73.0,155.0,2048.0,1966.0,1629409360636
73.0,155.0,2048.0,1966.0,1629409360636
73.0,155.0,2048.0,1966.0,1629409360636
73.0,155.0,2048.0,1966.0,1629409360636
73.0,155.0,2048.0,1966.0,1629409360637
73.0,155.0,2048.0,1966.0,1629409360637
72.0,155.0,2048.0,1965.0,1629409360637
72.0,155.0,2048.0,1965.0,1629409360637
72.0,155.0,2048.0,1965.0,1629409360637
72.0,155.0,2048.0,1965.0,1629409360637
72.0,155.0,2048.0,1965.0,1629409360638
72.0,155.0,2048.0,1965.0,1629409360638
72.0,155.0,2048.0,1965.0,1629409360638
72.0,155.0,2048.0,1965.0,1629409360638
72.0,155.0,2048.0,1965.0,1629409360638
72.0,155.0,2048.0,1965.0,1629409360639
72.0,155.0,2048.0,1965.0,1629409360639
72.0,155.0,2048.0,1965.0,1629409360639
72.0,155.0,2048.0,1965.0,1629409360639
72.0,155.0,2048.0,1965.0,1629409360639
72.0,155.0,2048.0,1965.0,1629409360640
72.0,155.0,2048.0,1965.0,1629409360640
72.0,155.0,2048.0,1965.0,1629409360640
72.0,155.0,2048.0,1965.0,1629409360641
72.0,155.0,2048.0,1965.0,1629409360641
72.0,155.0,2048.0,1965.0,1629409360641
72.0,155.0,2048.0,1965.0,1629409360641
72.0,155.0,2048.0,1965.0,1629409360641
72.0,155.0,2048.0,1965.0,1629409360642
72.0,155.0,2048.0,1965.0,1629409360642
72.0,155.0,2048.0,1965.0,1629409360642
72.0,155.0,2048.0,1965.0,1629409360642
72.0,155.0,2048.0,1965.0,1629409360642
72.0,155.0,2048.0,1965.0,1629409360642
72.0,155.0,2048.0,1965.0,1629409360643
72.0,155.0,2048.0,1965.0,1629409360643
72.0,155.0,2048.0,1965.0,1629409360643
72.0,155.0,2048.0,1965.0,1629409360643
72.0,155.0,2048.0,1965.0,1629409360643
72.0,155.0,2048.0,1965.0,1629409360643
72.0,155.0,2048.0,1965.0,1629409360643
72.0,155.0,2048.0,1965.0,1629409360644
72.0,155.0,2048.0,1965.0,1629409360644
72.0,155.0,2048.0,1965.0,1629409360644
72.0,155.0,2048.0,1965.0,1629409360644
71.0,155.0,2048.0,1964.0,1629409360644
71.0,155.0,2048.0,1964.0,1629409360644
71.0,155.0,2048.0,1964.0,1629409360645
71.0,155.0,2048.0,1964.0,1629409360645
