allocated_memory_MB,total_memory_MB,milliseconds
90.0,939.0,1629818931060
90.0,934.0,1629818931070
90.0,930.0,1629818931081
90.0,925.0,1629818931091
90.0,920.0,1629818931101
90.0,916.0,1629818931111
90.0,911.0,1629818931122
90.0,906.0,1629818931132
90.0,901.0,1629818931143
90.0,896.0,1629818931155
90.0,892.0,1629818931165
90.0,940.0,1629818931178
90.0,935.0,1629818931188
90.0,931.0,1629818931198
90.0,926.0,1629818931208
90.0,921.0,1629818931219
90.0,917.0,1629818931228
90.0,912.0,1629818931240
90.0,907.0,1629818931251
90.0,902.0,1629818931262
90.0,897.0,1629818931272
90.0,893.0,1629818931283
90.0,942.0,1629818931294
90.0,937.0,1629818931305
90.0,932.0,1629818931315
90.0,928.0,1629818931326
90.0,923.0,1629818931337
90.0,918.0,1629818931349
90.0,913.0,1629818931360
90.0,908.0,1629818931370
90.0,903.0,1629818931381
90.0,898.0,1629818931393
90.0,893.0,1629818931403
90.0,941.0,1629818931415
90.0,937.0,1629818931425
90.0,932.0,1629818931437
90.0,927.0,1629818931447
90.0,922.0,1629818931458
90.0,917.0,1629818931469
90.0,912.0,1629818931479
90.0,906.0,1629818931490
90.0,902.0,1629818931500
90.0,897.0,1629818931510
90.0,892.0,1629818931521
90.0,941.0,1629818931532
90.0,936.0,1629818931543
90.0,932.0,1629818931554
90.0,927.0,1629818931564
90.0,922.0,1629818931574
90.0,918.0,1629818931584
90.0,913.0,1629818931594
90.0,908.0,1629818931604
90.0,904.0,1629818931615
90.0,899.0,1629818931625
90.0,894.0,1629818931637
90.0,890.0,1629818931647
90.0,938.0,1629818931659
90.0,933.0,1629818931669
90.0,929.0,1629818931680
90.0,924.0,1629818931690
90.0,919.0,1629818931701
90.0,914.0,1629818931712
90.0,909.0,1629818931723
90.0,905.0,1629818931734
90.0,900.0,1629818931745
90.0,895.0,1629818931756
90.0,891.0,1629818931766
90.0,939.0,1629818931777
90.0,934.0,1629818931788
90.0,929.0,1629818931798
90.0,924.0,1629818931809
90.0,920.0,1629818931819
90.0,915.0,1629818931829
90.0,910.0,1629818931841
90.0,905.0,1629818931851
90.0,900.0,1629818931862
90.0,896.0,1629818931872
90.0,891.0,1629818931882
90.0,939.0,1629818931893
90.0,935.0,1629818931902
90.0,930.0,1629818931912
90.0,925.0,1629818931923
90.0,921.0,1629818931933
90.0,916.0,1629818931944
90.0,912.0,1629818931956
90.0,907.0,1629818931966
90.0,902.0,1629818931976
90.0,897.0,1629818931987
90.0,892.0,1629818931998
90.0,940.0,1629818932009
90.0,935.0,1629818932020
90.0,930.0,1629818932030
90.0,926.0,1629818932041
90.0,921.0,1629818932052
90.0,916.0,1629818932063
90.0,911.0,1629818932073
90.0,907.0,1629818932083
90.0,902.0,1629818932093
90.0,898.0,1629818932103
90.0,893.0,1629818932114
90.0,941.0,1629818932126
90.0,936.0,1629818932137
90.0,931.0,1629818932148
90.0,927.0,1629818932159
90.0,922.0,1629818932170
90.0,918.0,1629818932180
90.0,913.0,1629818932190
90.0,908.0,1629818932200
90.0,904.0,1629818932211
90.0,899.0,1629818932221
90.0,895.0,1629818932231
90.0,890.0,1629818932247
90.0,939.0,1629818932261
90.0,934.0,1629818932271
90.0,929.0,1629818932282
90.0,924.0,1629818932292
90.0,919.0,1629818932302
90.0,914.0,1629818932312
90.0,910.0,1629818932322
90.0,905.0,1629818932332
90.0,901.0,1629818932343
90.0,896.0,1629818932354
90.0,892.0,1629818932364
90.0,940.0,1629818932375
90.0,935.0,1629818932384
90.0,931.0,1629818932395
90.0,926.0,1629818932409
90.0,921.0,1629818932419
90.0,917.0,1629818932430
90.0,912.0,1629818932441
90.0,908.0,1629818932452
90.0,903.0,1629818932462
90.0,899.0,1629818932472
90.0,894.0,1629818932482
90.0,889.0,1629818932492
90.0,938.0,1629818932503
90.0,933.0,1629818932513
90.0,928.0,1629818932524
90.0,924.0,1629818932535
90.0,919.0,1629818932546
90.0,915.0,1629818932557
90.0,910.0,1629818932567
90.0,906.0,1629818932578
90.0,901.0,1629818932588
90.0,897.0,1629818932598
90.0,892.0,1629818932608
90.0,941.0,1629818932619
90.0,935.0,1629818932630
90.0,931.0,1629818932642
90.0,926.0,1629818932653
90.0,921.0,1629818932664
90.0,916.0,1629818932674
90.0,912.0,1629818932685
90.0,907.0,1629818932694
90.0,903.0,1629818932705
90.0,898.0,1629818932715
90.0,894.0,1629818932725
90.0,889.0,1629818932736
90.0,938.0,1629818932749
90.0,934.0,1629818932760
90.0,929.0,1629818932770
90.0,925.0,1629818932779
90.0,920.0,1629818932789
90.0,915.0,1629818932799
90.0,911.0,1629818932809
90.0,906.0,1629818932820
90.0,901.0,1629818932830
90.0,897.0,1629818932842
90.0,892.0,1629818932852
90.0,941.0,1629818932863
90.0,936.0,1629818932872
90.0,932.0,1629818932883
90.0,927.0,1629818932893
90.0,922.0,1629818932903
90.0,917.0,1629818932913
90.0,912.0,1629818932924
90.0,907.0,1629818932935
90.0,902.0,1629818932950
90.0,898.0,1629818932966
90.0,893.0,1629818932978
90.0,941.0,1629818932989
90.0,937.0,1629818932998
90.0,932.0,1629818933008
90.0,928.0,1629818933018
90.0,923.0,1629818933028
90.0,919.0,1629818933038
90.0,914.0,1629818933050
90.0,910.0,1629818933060
90.0,905.0,1629818933071
90.0,901.0,1629818933081
90.0,896.0,1629818933091
90.0,891.0,1629818933101
90.0,940.0,1629818933115
90.0,935.0,1629818933125
90.0,930.0,1629818933135
90.0,925.0,1629818933147
90.0,921.0,1629818933157
90.0,916.0,1629818933168
90.0,911.0,1629818933179
90.0,907.0,1629818933189
90.0,902.0,1629818933199
90.0,897.0,1629818933209
90.0,893.0,1629818933219
90.0,941.0,1629818933230
90.0,936.0,1629818933242
90.0,931.0,1629818933254
90.0,926.0,1629818933264
90.0,921.0,1629818933275
90.0,917.0,1629818933284
90.0,912.0,1629818933294
90.0,907.0,1629818933304
90.0,903.0,1629818933314
90.0,898.0,1629818933324
90.0,893.0,1629818933335
90.0,942.0,1629818933346
90.0,937.0,1629818933357
90.0,932.0,1629818933367
90.0,928.0,1629818933377
90.0,924.0,1629818933387
90.0,919.0,1629818933396
90.0,914.0,1629818933406
90.0,910.0,1629818933419
90.0,905.0,1629818933429
90.0,901.0,1629818933440
90.0,897.0,1629818933451
90.0,892.0,1629818933461
90.0,940.0,1629818933472
90.0,936.0,1629818933481
90.0,932.0,1629818933491
90.0,927.0,1629818933501
90.0,923.0,1629818933510
90.0,918.0,1629818933520
90.0,913.0,1629818933530
90.0,909.0,1629818933541
90.0,905.0,1629818933552
90.0,900.0,1629818933562
90.0,895.0,1629818933572
90.0,891.0,1629818933581
90.0,941.0,1629818933591
90.0,936.0,1629818933601
90.0,931.0,1629818933611
90.0,927.0,1629818933620
90.0,922.0,1629818933630
90.0,918.0,1629818933641
90.0,913.0,1629818933652
90.0,908.0,1629818933663
90.0,904.0,1629818933673
90.0,899.0,1629818933683
90.0,895.0,1629818933692
90.0,890.0,1629818933702
90.0,939.0,1629818933713
90.0,935.0,1629818933723
90.0,930.0,1629818933732
90.0,926.0,1629818933743
