allocated_memory_MB,total_memory_MB,milliseconds
197.0,916.0,1629819270155
197.0,911.0,1629819270166
197.0,905.0,1629819270177
197.0,900.0,1629819270188
197.0,895.0,1629819270197
197.0,889.0,1629819270209
197.0,884.0,1629819270219
197.0,879.0,1629819270229
197.0,874.0,1629819270239
197.0,868.0,1629819270250
197.0,863.0,1629819270262
197.0,857.0,1629819270274
197.0,851.0,1629819270287
197.0,844.0,1629819270299
197.0,840.0,1629819270309
197.0,835.0,1629819270319
197.0,830.0,1629819270329
197.0,824.0,1629819270340
197.0,818.0,1629819270352
197.0,814.0,1629819270363
197.0,926.0,1629819270376
197.0,920.0,1629819270387
197.0,917.0,1629819270395
197.0,911.0,1629819270406
197.0,907.0,1629819270415
197.0,903.0,1629819270423
197.0,899.0,1629819270432
197.0,896.0,1629819270440
197.0,892.0,1629819270448
197.0,889.0,1629819270456
197.0,885.0,1629819270468
197.0,881.0,1629819270479
197.0,878.0,1629819270488
197.0,873.0,1629819270498
197.0,868.0,1629819270509
197.0,864.0,1629819270519
197.0,859.0,1629819270529
197.0,855.0,1629819270541
197.0,851.0,1629819270550
197.0,845.0,1629819270562
197.0,840.0,1629819270573
197.0,836.0,1629819270582
197.0,832.0,1629819270592
197.0,826.0,1629819270602
197.0,823.0,1629819270610
197.0,819.0,1629819270619
197.0,815.0,1629819270627
197.0,928.0,1629819270637
197.0,925.0,1629819270646
197.0,921.0,1629819270654
197.0,916.0,1629819270668
197.0,911.0,1629819270678
197.0,905.0,1629819270690
197.0,900.0,1629819270701
197.0,896.0,1629819270709
197.0,893.0,1629819270718
197.0,889.0,1629819270725
197.0,884.0,1629819270734
197.0,881.0,1629819270742
197.0,877.0,1629819270750
197.0,874.0,1629819270759
197.0,871.0,1629819270768
197.0,867.0,1629819270776
197.0,864.0,1629819270786
197.0,860.0,1629819270795
197.0,854.0,1629819270806
197.0,850.0,1629819270816
197.0,847.0,1629819270825
197.0,843.0,1629819270835
197.0,839.0,1629819270843
197.0,833.0,1629819270855
197.0,830.0,1629819270865
197.0,826.0,1629819270875
197.0,823.0,1629819270883
197.0,819.0,1629819270891
197.0,816.0,1629819270899
197.0,929.0,1629819270909
197.0,924.0,1629819270918
197.0,920.0,1629819270927
197.0,915.0,1629819270937
197.0,910.0,1629819270946
197.0,906.0,1629819270955
197.0,903.0,1629819270965
197.0,898.0,1629819270980
197.0,894.0,1629819270990
197.0,891.0,1629819270998
197.0,886.0,1629819271009
197.0,882.0,1629819271017
197.0,879.0,1629819271026
197.0,875.0,1629819271036
197.0,872.0,1629819271045
197.0,868.0,1629819271054
197.0,863.0,1629819271066
197.0,858.0,1629819271077
197.0,853.0,1629819271086
197.0,848.0,1629819271097
197.0,843.0,1629819271107
197.0,838.0,1629819271117
197.0,833.0,1629819271127
197.0,829.0,1629819271136
197.0,824.0,1629819271147
197.0,820.0,1629819271157
197.0,817.0,1629819271168
197.0,813.0,1629819271180
197.0,925.0,1629819271193
197.0,921.0,1629819271203
197.0,915.0,1629819271215
197.0,911.0,1629819271225
197.0,906.0,1629819271237
197.0,902.0,1629819271248
197.0,896.0,1629819271262
197.0,893.0,1629819271273
197.0,889.0,1629819271283
197.0,885.0,1629819271293
197.0,882.0,1629819271304
197.0,878.0,1629819271315
197.0,875.0,1629819271324
197.0,871.0,1629819271334
197.0,867.0,1629819271344
197.0,864.0,1629819271355
197.0,860.0,1629819271366
197.0,855.0,1629819271377
197.0,851.0,1629819271386
197.0,847.0,1629819271396
197.0,842.0,1629819271405
197.0,838.0,1629819271414
197.0,832.0,1629819271424
197.0,827.0,1629819271433
197.0,821.0,1629819271443
197.0,815.0,1629819271454
197.0,927.0,1629819271469
197.0,922.0,1629819271479
197.0,916.0,1629819271489
197.0,911.0,1629819271499
197.0,907.0,1629819271508
197.0,903.0,1629819271516
197.0,899.0,1629819271524
197.0,895.0,1629819271534
197.0,890.0,1629819271544
197.0,886.0,1629819271553
197.0,882.0,1629819271563
197.0,879.0,1629819271571
197.0,873.0,1629819271582
197.0,868.0,1629819271592
197.0,863.0,1629819271601
197.0,857.0,1629819271611
197.0,852.0,1629819271621
197.0,846.0,1629819271631
197.0,841.0,1629819271642
197.0,835.0,1629819271652
197.0,831.0,1629819271661
197.0,826.0,1629819271670
197.0,821.0,1629819271680
197.0,816.0,1629819271690
197.0,928.0,1629819271700
197.0,924.0,1629819271708
197.0,921.0,1629819271716
197.0,917.0,1629819271724
197.0,912.0,1629819271735
197.0,909.0,1629819271743
197.0,905.0,1629819271751
197.0,902.0,1629819271760
197.0,899.0,1629819271770
197.0,895.0,1629819271778
197.0,891.0,1629819271787
197.0,886.0,1629819271796
197.0,882.0,1629819271805
197.0,878.0,1629819271813
197.0,873.0,1629819271824
197.0,870.0,1629819271832
197.0,866.0,1629819271841
197.0,861.0,1629819271852
197.0,855.0,1629819271865
197.0,850.0,1629819271876
197.0,846.0,1629819271884
197.0,843.0,1629819271893
197.0,839.0,1629819271901
197.0,835.0,1629819271910
197.0,831.0,1629819271918
197.0,826.0,1629819271928
197.0,822.0,1629819271937
197.0,819.0,1629819271945
197.0,930.0,1629819271956
197.0,925.0,1629819271968
197.0,921.0,1629819271979
197.0,916.0,1629819271992
197.0,911.0,1629819272001
197.0,905.0,1629819272012
197.0,900.0,1629819272021
197.0,895.0,1629819272030
197.0,890.0,1629819272040
197.0,886.0,1629819272049
197.0,880.0,1629819272060
197.0,877.0,1629819272069
197.0,871.0,1629819272080
197.0,866.0,1629819272092
197.0,859.0,1629819272104
197.0,854.0,1629819272115
197.0,850.0,1629819272123
197.0,846.0,1629819272132
197.0,843.0,1629819272140
197.0,837.0,1629819272152
197.0,831.0,1629819272166
197.0,824.0,1629819272180
197.0,821.0,1629819272190
197.0,816.0,1629819272202
197.0,928.0,1629819272213
197.0,923.0,1629819272223
197.0,920.0,1629819272232
197.0,916.0,1629819272242
197.0,912.0,1629819272251
197.0,907.0,1629819272262
197.0,902.0,1629819272273
197.0,897.0,1629819272283
197.0,892.0,1629819272295
197.0,888.0,1629819272304
197.0,885.0,1629819272312
197.0,880.0,1629819272323
197.0,875.0,1629819272334
197.0,870.0,1629819272346
197.0,866.0,1629819272356
197.0,863.0,1629819272369
197.0,859.0,1629819272378
197.0,855.0,1629819272387
197.0,852.0,1629819272396
197.0,848.0,1629819272406
197.0,845.0,1629819272416
197.0,841.0,1629819272427
