allocated_memory_MB,total_memory_MB,milliseconds
108.0,912.0,1629818615888
108.0,910.0,1629818615890
108.0,908.0,1629818615893
108.0,907.0,1629818615896
108.0,905.0,1629818615899
108.0,903.0,1629818615902
108.0,901.0,1629818615905
108.0,899.0,1629818615908
108.0,898.0,1629818615911
108.0,896.0,1629818615914
108.0,894.0,1629818615917
108.0,892.0,1629818615920
108.0,890.0,1629818615923
108.0,889.0,1629818615926
108.0,887.0,1629818615931
108.0,885.0,1629818615935
108.0,883.0,1629818615937
108.0,881.0,1629818615940
108.0,880.0,1629818615942
108.0,941.0,1629818615947
108.0,939.0,1629818615951
108.0,937.0,1629818615954
108.0,935.0,1629818615957
108.0,934.0,1629818615959
108.0,932.0,1629818615963
108.0,930.0,1629818615966
108.0,928.0,1629818615969
