allocated_memory_MB,total_memory_MB,milliseconds
108.0,915.0,1629819131898
108.0,914.0,1629819131900
108.0,912.0,1629819131903
108.0,910.0,1629819131906
108.0,908.0,1629819131909
108.0,906.0,1629819131911
108.0,904.0,1629819131914
108.0,902.0,1629819131917
108.0,900.0,1629819131919
108.0,898.0,1629819131922
108.0,896.0,1629819131925
108.0,894.0,1629819131927
108.0,892.0,1629819131930
108.0,891.0,1629819131933
108.0,889.0,1629819131935
108.0,887.0,1629819131938
108.0,885.0,1629819131940
108.0,883.0,1629819131943
108.0,881.0,1629819131946
108.0,879.0,1629819131950
108.0,940.0,1629819131957
108.0,938.0,1629819131962
108.0,936.0,1629819131966
108.0,934.0,1629819131969
108.0,933.0,1629819131972
108.0,931.0,1629819131974
108.0,929.0,1629819131977
108.0,927.0,1629819131980
108.0,925.0,1629819131983
108.0,923.0,1629819131985
108.0,921.0,1629819131988
108.0,919.0,1629819131991
108.0,917.0,1629819131994
108.0,915.0,1629819131996
108.0,913.0,1629819131999
108.0,912.0,1629819132002
108.0,910.0,1629819132004
108.0,908.0,1629819132007
108.0,906.0,1629819132010
108.0,904.0,1629819132012
108.0,902.0,1629819132015
108.0,900.0,1629819132018
108.0,898.0,1629819132021
108.0,896.0,1629819132024
108.0,894.0,1629819132027
108.0,892.0,1629819132030
108.0,891.0,1629819132032
108.0,889.0,1629819132035
108.0,887.0,1629819132038
108.0,885.0,1629819132041
108.0,883.0,1629819132044
108.0,881.0,1629819132046
108.0,879.0,1629819132049
108.0,940.0,1629819132055
108.0,938.0,1629819132059
108.0,936.0,1629819132062
108.0,935.0,1629819132065
108.0,933.0,1629819132068
108.0,931.0,1629819132070
108.0,929.0,1629819132074
108.0,927.0,1629819132076
108.0,925.0,1629819132080
108.0,923.0,1629819132083
108.0,921.0,1629819132085
108.0,919.0,1629819132088
108.0,918.0,1629819132091
108.0,916.0,1629819132094
108.0,914.0,1629819132097
108.0,912.0,1629819132099
108.0,910.0,1629819132102
108.0,908.0,1629819132105
108.0,906.0,1629819132107
108.0,904.0,1629819132110
108.0,902.0,1629819132113
108.0,900.0,1629819132116
108.0,899.0,1629819132119
108.0,897.0,1629819132122
108.0,895.0,1629819132125
108.0,893.0,1629819132128
108.0,891.0,1629819132131
108.0,889.0,1629819132134
108.0,887.0,1629819132137
108.0,885.0,1629819132140
108.0,883.0,1629819132143
108.0,882.0,1629819132146
108.0,880.0,1629819132148
108.0,941.0,1629819132153
108.0,939.0,1629819132157
108.0,937.0,1629819132160
108.0,935.0,1629819132163
108.0,933.0,1629819132166
108.0,931.0,1629819132170
108.0,930.0,1629819132173
108.0,928.0,1629819132177
108.0,926.0,1629819132181
108.0,924.0,1629819132184
108.0,922.0,1629819132186
108.0,920.0,1629819132189
108.0,918.0,1629819132192
108.0,916.0,1629819132196
108.0,914.0,1629819132199
108.0,913.0,1629819132201
108.0,911.0,1629819132204
108.0,909.0,1629819132206
108.0,907.0,1629819132209
108.0,905.0,1629819132212
108.0,903.0,1629819132214
108.0,901.0,1629819132217
108.0,899.0,1629819132220
108.0,898.0,1629819132222
108.0,896.0,1629819132225
108.0,894.0,1629819132228
108.0,892.0,1629819132231
108.0,890.0,1629819132234
108.0,888.0,1629819132237
108.0,886.0,1629819132239
108.0,884.0,1629819132242
108.0,883.0,1629819132245
108.0,881.0,1629819132248
108.0,879.0,1629819132251
108.0,940.0,1629819132256
108.0,938.0,1629819132260
108.0,936.0,1629819132263
108.0,934.0,1629819132265
108.0,932.0,1629819132268
108.0,931.0,1629819132271
108.0,929.0,1629819132275
108.0,927.0,1629819132278
108.0,925.0,1629819132282
108.0,923.0,1629819132284
108.0,921.0,1629819132287
108.0,919.0,1629819132290
108.0,917.0,1629819132292
108.0,916.0,1629819132295
108.0,914.0,1629819132298
108.0,912.0,1629819132301
108.0,910.0,1629819132304
108.0,908.0,1629819132306
108.0,906.0,1629819132309
108.0,904.0,1629819132311
108.0,903.0,1629819132314
108.0,901.0,1629819132317
108.0,899.0,1629819132319
108.0,897.0,1629819132322
108.0,895.0,1629819132324
108.0,893.0,1629819132327
108.0,891.0,1629819132329
108.0,889.0,1629819132332
108.0,888.0,1629819132335
108.0,886.0,1629819132338
108.0,884.0,1629819132340
108.0,882.0,1629819132343
108.0,880.0,1629819132345
108.0,941.0,1629819132349
108.0,939.0,1629819132352
108.0,938.0,1629819132355
108.0,936.0,1629819132359
108.0,934.0,1629819132362
108.0,932.0,1629819132364
108.0,930.0,1629819132367
108.0,928.0,1629819132370
108.0,926.0,1629819132372
108.0,925.0,1629819132376
108.0,923.0,1629819132379
108.0,921.0,1629819132382
108.0,919.0,1629819132385
108.0,917.0,1629819132388
108.0,915.0,1629819132391
108.0,913.0,1629819132393
108.0,912.0,1629819132396
108.0,910.0,1629819132399
108.0,908.0,1629819132402
108.0,906.0,1629819132405
108.0,904.0,1629819132407
108.0,902.0,1629819132410
108.0,900.0,1629819132412
108.0,899.0,1629819132415
108.0,897.0,1629819132418
108.0,895.0,1629819132420
108.0,893.0,1629819132423
108.0,891.0,1629819132425
108.0,889.0,1629819132428
108.0,888.0,1629819132431
108.0,886.0,1629819132433
108.0,884.0,1629819132436
108.0,882.0,1629819132439
108.0,880.0,1629819132441
108.0,941.0,1629819132445
108.0,939.0,1629819132448
108.0,938.0,1629819132450
108.0,936.0,1629819132453
108.0,934.0,1629819132457
108.0,932.0,1629819132460
108.0,930.0,1629819132463
108.0,928.0,1629819132465
108.0,926.0,1629819132468
108.0,925.0,1629819132471
108.0,923.0,1629819132474
108.0,921.0,1629819132477
108.0,919.0,1629819132480
108.0,917.0,1629819132482
108.0,915.0,1629819132485
108.0,914.0,1629819132488
108.0,912.0,1629819132490
108.0,910.0,1629819132493
108.0,908.0,1629819132496
108.0,906.0,1629819132499
108.0,904.0,1629819132502
108.0,903.0,1629819132505
108.0,901.0,1629819132508
108.0,899.0,1629819132510
108.0,897.0,1629819132513
108.0,895.0,1629819132516
108.0,893.0,1629819132519
108.0,892.0,1629819132522
108.0,890.0,1629819132524
108.0,888.0,1629819132527
108.0,886.0,1629819132530
108.0,884.0,1629819132533
108.0,882.0,1629819132535
108.0,880.0,1629819132538
108.0,879.0,1629819132541
108.0,941.0,1629819132546
108.0,939.0,1629819132549
108.0,937.0,1629819132552
108.0,935.0,1629819132555
108.0,933.0,1629819132559
108.0,932.0,1629819132563
108.0,930.0,1629819132565
108.0,928.0,1629819132568
108.0,926.0,1629819132571
108.0,924.0,1629819132575
108.0,923.0,1629819132578
108.0,921.0,1629819132581
108.0,919.0,1629819132584
108.0,917.0,1629819132587
108.0,915.0,1629819132589
108.0,913.0,1629819132592
108.0,912.0,1629819132594
108.0,910.0,1629819132597
108.0,908.0,1629819132600
108.0,906.0,1629819132602
108.0,904.0,1629819132605
108.0,902.0,1629819132608
108.0,901.0,1629819132610
108.0,899.0,1629819132613
108.0,897.0,1629819132616
108.0,895.0,1629819132618
108.0,893.0,1629819132621
108.0,891.0,1629819132624
108.0,890.0,1629819132626
108.0,888.0,1629819132629
108.0,886.0,1629819132631
108.0,884.0,1629819132634
108.0,882.0,1629819132636
108.0,881.0,1629819132639
108.0,879.0,1629819132642
108.0,941.0,1629819132645
108.0,939.0,1629819132648
108.0,937.0,1629819132651
108.0,935.0,1629819132654
108.0,934.0,1629819132657
108.0,932.0,1629819132660
